GO term	Primary symbol
GO:0043197	ABHD17A|ABHD17B|ABHD17C|ABI2|ABR|ACTN2|ADAM10|ADGRB1|ADORA1|AKAP5|ALS2|ANKS1B|APBA1|APBA2|APBA3|APBB1|APP|ARC|ARF4|ARFGEF2|ARHGAP32|ARHGAP33|ARHGAP44|ARRB1|ARRB2|ASAP1|ASIC2|ATP1A2|BCR|CALB1|CAMK2A|CANX|CD3E|CDC42|CDK5R1|CNIH2|CNN3|COMT|CPEB4|CRIPT|CRYAB|CTNND1|CTTN|CTTNBP2|CYFIP1|DGKI|DLG4|DNAJB1|DNM1|DNM2|DNM3|DOCK10|DRD1|DRD2|DTNBP1|DVL1|EEF2K|EPHA1|EPHA4|FARP1|FBXO2|FCGR2B|FMR1|FRMPD4|FXR1|FXR2|GIPC1|GPM6A|GRIA1|GRIA2|GRIA4|GRID2|GRIN1|GRIN2A|GRM3|HIP1R|HOMER1|IGF2BP1|ITGB1|ITPKA|ITSN1|KCNA4|KCND2|KCNJ2|KCNN1|KCNN2|LAMA2|LPAR1|LRRC4|LZTS1|MAP1B|MAPT|MPP2|MT3|MTMR2|MX1|MX2|MYH10|MYL7|NEDD4|NEURL1|NGFR|NLGN1|NOS1|NR1D1|NTRK2|NTSR1|OPHN1|P2RX3|P2RX4|P2RX6|PALMD|PDE4B|PDLIM4|PPP1CA|PPP1CC|PPP1R9B|PPP3CA|PRKACA|PRKAR2B|PRRT2|PSD|PSMC2|PTEN|PTK2|PTK2B|PTPRO|RAB8A|RAC1|RGS10|RGS14|RHOA|RPH3A|SEPTIN11|SEZ6|SHANK1|SHANK2|SHANK3|SIPA1L1|SLC8A1|SLC8A2|SLC8A3|SORCS2|STRN|STRN4|STX4|SYNDIG1|SYNPO|SYT11|TENM2|TIAM1|USP50|USP8|ZMYND8|ZNF804A
GO:0043198	APP|ARHGEF2|BAIAP2|CNIH2|CNIH3|CRIPT|DLG3|EPHA4|FLNA|GIPC1|GPER1|GRM7|HTR2A|ILK|INPP5J|JPH4|KIRREL1|KIRREL3|LPAR1|LZTS1|MAP1A|MAP2|MPP2|NLGN1|NSF|NTSR1|PREX1|PRKAR2B|PSEN1|PSEN2|RTN4R|SEZ6|SLC8A1|SYNDIG1|SYNGAP1|ZMYND8|ZNF804A
GO:0043199	CD34|RCC1|SMAD4|SULT1A3
GO:0043200	ALAD|ARG1|ASNS|BAD|CASP3|CCN2|CDKN1B|CDO1|CFL1|CHUK|CPS1|EDN1|GIP|GLRA1|GLRA2|GLRA3|GLRA4|GLRB|GPRC6A|GSS|GSTP1|ICAM1|LYN|MEAK7|MTHFR|MTOR|PEMT|RELA|RHOA|RRAGC|SLC1A2|SST
GO:0043201	PDX1|PIK3C3|PPARGC1A
GO:0043202	ACAN|ACP2|AGRN|APOB|ARSA|ARSB|ASAH1|ATP13A2|BCAN|BGN|CBLIF|CD1E|CD74|CHID1|CSPG4|CSPG5|CTSA|CTSD|CTSF|CTSK|CTSL|CTSS|CTSV|CUBN|DCN|EPDR1|FASLG|FMOD|FUCA1|GAA|GALC|GALNS|GBA|GC|GLA|GLB1|GM2A|GNS|GPC1|GPC2|GPC3|GPC4|GPC5|GPC6|GUSB|GYG1|HEXA|HEXB|HPSE|HSP90AA1|HSPA8|HSPG2|HYAL1|IDS|IDUA|IFI30|KERA|LAMP2|LGMN|LIPA|LUM|MAN2B1|MAN2B2|MANBA|NAAA|NAGLU|NCAN|NEU1|NEU4|NPC2|NSG1|NSG2|OGN|OMD|PDGFRB|PLBD2|PPT1|PPT2|PRELP|PSAP|RNASET2|SCARB2|SDC1|SDC2|SDC3|SDC4|SERPINB13|SGSH|SMPD1|TCN2|TPP1|TXNDC5|VCAN
GO:0043203	AURKA|CCK|MAP2|NDEL1|PRKCZ|SERPINF1|SPTBN4|TPX2
GO:0043204	ADCYAP1|AIF1|AMIGO1|APP|ASS1|ASTN1|ASTN2|ATP7A|AZIN2|BGLAP|BRD1|C9orf72|CACNA1C|CACNA1F|CCK|CCR2|CDK5|CHRNA10|CNGA3|CNR2|CNTNAP2|CPNE5|CPNE6|CRH|CRHBP|CRYAB|CTNND2|CTSV|DDN|DHX36|DMWD|DRD2|DRP2|EFNA2|ENDOG|ENO2|EPHA4|ERCC8|FCHSD1|FMR1|FUS|FZD5|G3BP1|GHRH|GIGYF2|GJC2|GLRA1|GLRA3|GLRA4|GLUL|GNRH1|GOT2|GRIK2|GRIK3|GRIK5|HDAC6|HPCA|HTR5A|ITGA1|ITGA8|KCNA1|KCNA2|KCNAB1|KCNB1|KCNB2|KCNC2|KCNC3|KCND2|KCNE3|KCNH1|KCNK1|KLHL24|KNDC1|LRIT3|LRRK2|MAP1B|MAP2K4|MAPK1|MAPK10|MCRS1|MPP5|MYO1D|NDN|NEURL1|NEUROG1|NGB|NGFR|NPFF|NSMF|NTSR1|OLFM1|OPRK1|OPRM1|PAM|PCSK2|PDE10A|PDE9A|PDPK1|PENK|PPP1CA|PPP5C|PTPRN|PTPRS|RACK1|RBFOX3|RGS8|ROGDI|RTN4R|RTN4RL1|RTN4RL2|RUFY3|SCN1B|SEMA4F|SERPINI1|SHTN1|SIRT2|SLC17A8|SLC2A3|SLC4A10|SLC5A7|SLC8A2|SLC8A3|SMN1|SORCS2|SYAP1|SYNPO|TH|TMEM100|TMEM266|TOP1|TRPM2|TTLL7|UCN|VIP|WDFY3|ZPR1
GO:0043207	GRP|GRPR
GO:0043208	IL2|LAMA1|LYN|SELL|SELP
GO:0043209	BCL2|CA13|CA2|CALM3|CNTN2|ERBB2|ERMN|GDI1|GJC2|GJC3|GLUL|GNAO1|GSN|HSP90AA1|HSP90AA2P|HSP90AA4P|ITPR3|KCNJ11|MAG|MBP|MPZ|MYO1D|PLP1|PMP2|PRXL2B|SERINC5|SIRT2|SRD5A1|TSPAN2|TUBA1A|TUBB4A
GO:0043217	ABCD1|ABCD2|CXCR4|EPB41L3
GO:0043218	MAG|MBP|PLLP|PMP22
GO:0043219	DLG1|MPP5|SIRT2|STX4
GO:0043220	AKR1B1|ANXA2|JAM3|MAG|MARVELD2|MPDZ|MPP5|NCMAP|PRKCI|PTEN|SIRT2
GO:0043221	TENT4A
GO:0043224	RBX1|RNF7
GO:0043227	NAPEPLD
GO:0043229	BCL2L14|OR51E2|PRSS41|SLC23A1
GO:0043231	A0A1B0GTQ1|AASS|ABCA1|ABCA10|ABCA12|ABCA13|ABCA2|ABCA3|ABCA4|ABCA5|ABCA6|ABCA7|ABCA8|ABCA9|ABCB9|ABCD3|ACAA1|ACKR2|ACKR3|ACOX1|ACOX2|ACSS2|ADAMTS9|ADAMTSL3|ADCYAP1R1|AFTPH|AGFG1|AGK|AGR3|AGTPBP1|AGTRAP|AGXT|AKAP9|AKNA|AKT2|ALDH1B1|ALDH3A2|ALS2|AMACR|AMBP|AMER1|ANKFY1|ANKRD13B|ANKRD2|ANKRD6|ANKS1B|AP1B1|AP1G1|AP1M2|AP1S1|AP1S2|AP1S3|AP2S1|AP3S1|AP3S2|AP4S1|APEX2|APOB|APOL4|AQP9|ARAP1|ARHGAP19|ARHGAP30|ARID3A|ARL14EP|ARNTL|ARRB2|ASAP3|ASPSCR1|ATG2A|ATG9A|ATP11A|ATP23|ATP6V0A1|ATP6V1B2|ATP8A1|AURKAIP1|B3GAT1|B4GALT2|BAG6|BCL3|BMP2|BNC1|BNIP1|BNIP2|BRAF|BSG|BTAF1|BYSL|CA13|CADPS2|CALCOCO1|CALCOCO2|CALD1|CASZ1|CAT|CAV3|CAVIN1|CC2D1B|CCDC92|CCDC93|CCN3|CCNL2|CCZ1|CCZ1B|CD40|CDK5R1|CDKL1|CDKN1B|CEBPA|CEP131|CEP164|CERS1|CFAP157|CGRRF1|CHD2|CHEK1|CHIC2|CHPT1|CHUK|CIC|CLCC1|CLCN6|CLCN7|CLDN9|CLEC7A|CLINT1|CLIP4|CLOCK|CLTB|CLTC|CLU|CLUAP1|CNNM2|CNST|COL4A3|COMMD7|COMT|COPB1|CPQ|CPSF4|CROT|CSF1R|CSF2|CTDP1|CTNNA1|CTNS|CTSA|CTSB|CTSC|CTSH|CTSK|CTSS|CTSZ|CTTN|CYB5A|CYP1A1|CYP1A2|CYP1B1|CYP27C1|CYP2A13|CYP2A6|CYP2A7|CYP2B6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP2D7|CYP2E1|CYP2F1|CYP2G1P|CYP2J2|CYP2R1|CYP2S1|CYP2U1|CYP2W1|CYP39A1|CYP3A4|CYP3A5|CYP4A11|CYP4F12|CYP4F2|CYP7A1|DAB1|DAB2|DAPK2|DBF4B|DBH|DCP1B|DDOST|DDX31|DENND1A|DENND1B|DENND1C|DENND6A|DIAPH2|DNAJA3|DNAJC13|DNAJC6|DNM1L|DNMT3B|DOT1L|DPAGT1|DPF2|DPP7|DRAM2|DRG2|DSG2|DYRK3|DYRK4|EAF1|ECI2|ECSCR|EDA|EGR2|EIF4ENIF1|EIF5A2|EPHX3|EPN2|EPN3|EPS15|ERGIC1|ERGIC2|ERO1A|EVA1A|EVI5|FAAP24|FADS1|FAM241A|FAM241B|FAM72A|FAM72B|FAM72C|FAM72D|FAM98B|FANCL|FGFR2|FIG4|FLG|FMNL3|FMO3|FOSB|FOXI1|FOXN2|FRAT1|FYCO1|G2E3|GAK|GALNT8|GANAB|GAPDH|GARNL3|GASK1A|GDF11|GGA1|GIMAP7|GJA1|GJB3|GLB1|GLRA1|GLRX2|GOLGA4|GOLPH3|GPBP1|GPLD1|GPR1|GPRC5A|GPRC5B|GPRC5C|GPRC5D|GRB14|GRHL1|GRIPAP1|GTF2F1|GTPBP2|GUSB|HAT1|HGS|HIP1|HIP1R|HLA-DMA|HLA-DPA1|HOOK2|HOXA2|HPSE|HSD11B1L|HSD17B3|HSD3B1|HSD3B2|HSPA13|HSPA5|ICA1|IFI30|IFIT5|IGF1R|IL37|IQSEC1|IRS1|IST1|ITCH|ITM2B|KANSL3|KCNH1|KCNK1|KIAA0319|KIN|KISS1R|KLF5|KLF6|KLHL12|KLRG1|LAMP3|LAMTOR4|LDLRAD4|LIG1|LIPA|LIPF|LIPJ|LIPK|LIPN|LITAF|LLGL2|LPAR4|LPAR6|LRG1|LRRK2|LRWD1|LTC4S|LURAP1|LYN|MAF1|MAK16|MAML1|MANBA|MAP11|MAP3K14|MARCH3|MARF1|MEF2C|MEF2D|METAP1D|MFSD8|MGST2|MGST3|MIA3|MISP|MITD1|MPLKIP|MPO|MPV17L|MSH6|MTA1|MTA3|MTMR2|MTPAP|MUC5B|MYBBP1A|MYCBP2|MYCT1|MYOF|NACC1|NAXE|NBR1|NCOA6|NCS1|NDFIP2|NECTIN1|NEIL2|NEK6|NEU1|NEU2|NEU3|NEU4|NLRP2|NMRK2|NOP16|NOP53|NOVA1|NR0B1|NSMCE1|NUP214|NUP50|NUP98|OAS2|OAS3|OLR1|OSBP|OSBP2|OSBPL10|OSBPL11|OSBPL1A|OSBPL2|OSBPL3|OSBPL5|OSBPL6|OSBPL7|OSBPL8|OSBPL9|OXR1|P4HA1|P4HA2|PACSIN2|PALM|PARG|PARM1|PARP10|PAX5|PCDH1|PCSK2|PDGFRB|PDXDC1|PEX13|PICALM|PIK3R4|PKD2L1|PKP1|PLA2G15|PLAGL1|PLCH1|PLEKHM1|PLIN4|PLXNA3|PMEPA1|PMF1|PODXL|POLE2|POLR3H|PON1|PON3|POR|POU2F1|POU2F2|PPARG|PPARGC1A|PPP1R3B|PPP1R3D|PPP5C|PPP6R2|PRDX5|PRKCSH|PRNP|PSAP|PSMA4|PTCH1|PTGS1|PTPRK|PUSL1|QSOX1|RAB11A|RAB11FIP1|RAB11FIP2|RAB11FIP3|RAB11FIP5|RAB14|RAB20|RAB30|RAB4A|RAB5B|RAB8B|RABEP1|RABEP2|RAD1|RAD23A|RAD51C|RANGAP1|RBBP8|RBSN|RC3H2|RDH16|RET|RFX1|RHOA|RHOB|RHOBTB1|RHOBTB2|RHOC|RHOD|RHOF|RIC3|RND1|RND2|RND3|RNF125|RNF13|RNF144A|RNF6|RPIA|RPS12|RRAGC|RTCB|RUBCN|RUFY1|RUNX1|RUNX3|S1PR1|SAFB2|SALL4|SAMD9|SAYSD1|SCAMP2|SCAMP3|SCARB1|SCP2|SDCBP|SEC13|SEC16B|SEC23IP|SEC31A|SEMA4A|SERGEF|SERPINA1|SERTM1|SETDB1|SFMBT2|SFXN4|SHOX|SIAH2|SLA2|SLC14A1|SLC15A3|SLC16A1|SLC26A11|SLC29A3|SLC30A2|SLC35B1|SLC35F6|SLC38A9|SLC49A4|SLC4A1AP|SLC66A1|SLC7A5|SLC7A6|SLC9A6|SLC9A7|SLF2|SLU7|SMARCA1|SMARCA2|SMARCB1|SMARCD1|SMO|SMOX|SNX1|SNX16|SNX17|SNX25|SNX8|SPATA18|SPG21|SPHK2|SPINK5|SPPL2A|SPPL3|SPTAN1|SQLE|SQSTM1|SREBF2|STAM2|STAP1|STARD3NL|STK39|STN1|STS|STX16|STX2|SULT2B1|SUN1|SYBU|SYNDIG1|SYNPO2|SYT13|SYT4|TAX1BP3|TBC1D14|TBC1D5|TCF12|TDP1|TDRP|TEAD2|TECPR1|TFAP2A|TGFB3|TGFBR1|TGFBRAP1|THAP1|THAP7|TIPIN|TM7SF2|TMBIM1|TMED2|TMEM165|TMEM63A|TNFAIP3|TNPO3|TNRC6A|TOR1A|TP73|TRA2A|TRAF7|TRAPPC2|TRAPPC2B|TRAPPC2L|TRIP10|TSPAN1|TYR|UBA5|UGT2A1|UGT2A3|UGT2B10|UGT2B11|UGT2B15|UGT2B17|UGT2B28|UGT2B4|UGT2B7|UGT3A1|UGT3A2|UGT8|UNC13D|UPF3A|USF2|VAMP2|VAMP3|VAMP7|VBP1|VCP|VGF|VPS29|VPS37A|VPS37B|VPS37C|VPS37D|VPS51|VRK3|VTA1|VTI1A|VTI1B|VTN|WASHC1|WASHC2A|WASHC2C|WBP11|WDR48|WNT2B|XPC|XPO1|XRCC2|YBX1|YIPF3|YIPF4|YIPF5|ZDHHC17|ZFYVE16|ZFYVE9|ZMIZ1|ZNF232|ZNF326|ZNF365|ZNF540|ZNF638|ZRANB1
GO:0043235	ABCG5|ABCG8|ACVR1|ACVR1B|ACVR1C|ACVR2A|ACVR2B|ACVRL1|ADCYAP1R1|ADGRV1|ADRA2A|ADRB2|ADRB3|ALK|AMHR2|APP|AXL|BMPR1A|BMPR1B|BMPR2|CAPRIN2|CD200R1|CD36|CNTFR|CR1L|CR2|CRLF1|CRLF2|CSF1R|CSF2RA|CSF3R|DDR1|DDR2|EBI3|EGF|EGFR|ENG|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FCRL5|FGFR1|FGFR2|FGFR3|FGFR4|FLT1|FLT3|FLT4|FSHR|GABRQ|GFRA1|GFRA2|GFRA3|GFRA4|GFRAL|GHR|GPR101|GPR119|GPR160|GPR20|GPR37|GPR37L1|GPR61|GPR62|GPR63|GPR84|GPRC5A|GPRC5B|GPRC5C|GPRC5D|GRM7|IGF1R|IL11RA|IL12B|IL12RB1|IL12RB2|IL13RA1|IL13RA2|IL23R|IL27RA|IL2RG|IL31RA|IL3RA|IL4R|IL5RA|IL6R|IL6ST|IMPG2|INSR|INSRR|ITGA3|ITGB1|ITGB2|ITGB3|ITGB4|ITGB5|ITGB6|ITGB7|ITLN1|ITPR2|ITPR3|KCTD8|KDR|KIT|KLRC1|KLRC2|KLRD1|LDLR|LEPR|LIFR|LMTK2|LOXL4|LRP1|LRP1B|LRP2|LRP5|LRP5L|LRP8|LTK|MCOLN1|MERTK|MET|MST1R|MTNR1A|MTTP|MUSK|NID1|NLGN1|NOTCH1|NOTCH2|NOTCH3|NPR1|NR1H3|NR3C2|NRP1|NT5DC3|NTRK1|NTRK2|NTRK3|OLR1|OSMR|P2RX2|P2RX3|P2RX6|PDGFRA|PDGFRB|PEX5L|PIGR|PKD1L3|PKD2L1|PLA2R1|PLXDC1|PRLR|PTH1R|PTPRA|PTPRB|PTPRN2|RAMP1|RAMP2|RAMP3|RET|RIPK1|RNMT|ROR1|ROR2|ROS1|RXRA|RYK|SCIMP|SLITRK5|SMAD3|TAOK2|TAS1R2|TEK|TGFBR1|TGFBR2|TGFBR3|TIE1|TLR4|TLR6|TLR7|TM7SF2|TNFRSF1A|TRADD|TRPC1|TRPV3|TSHR|TYRO3|VDR|VIPR1|VLDLR
GO:0043236	ACHE|ADAM9|ADGRG6|AGRN|BCAM|CTSS|ECM1|GPC1|ITGA2|ITGA3|ITGA6|ITGA9|ITGB1|LGALS1|LGALS3|LRRC15|LYPD3|LYPD5|NID1|PLEKHA2|RPSA|SSC5D|THBS1|TINAGL1
GO:0043237	DAG1|LACRT|NID1|NTN4|SHH|SLIT2
GO:0043240	CENPS|CENPX|CORT|FAAP100|FAAP20|FAAP24|FANCA|FANCB|FANCC|FANCE|FANCF|FANCG|FANCL|FANCM
GO:0043242	HDAC6|IRAK3|SLN|TNF
GO:0043243	BNIP3|GBA|IGF1R|INSR|TNF
GO:0043244	IRAK3
GO:0043247	RIF1|RTEL1
GO:0043248	ADRM1|ECPAS|OTUD6B|POMP|PSMD11|PSMD13|PSMD4|PSMG1|PSMG2|PSMG4|SEM1
GO:0043249	EPB42|EPO|ERCC2|FAM210B|FLVCR1|G6PD|HBZ|KLF2|L3MBTL3|MAEA|PTBP3|RHEX|TAL1|ZBTB7A
GO:0043250	SLC10A6
GO:0043251	SLC10A6
GO:0043252	MFSD10|SLC16A2|SLC22A6|SLC22A9|SLCO1A2|SLCO1B1|SLCO1B3|SLCO1B7|SLCO1C1|SLCO2A1|SLCO2B1|SLCO3A1|SLCO4A1|SLCO4C1|SLCO5A1|SLCO6A1
GO:0043254	ANKRA2|APOE|BBS10|DAB2IP|GFAP|HCFC1|HJURP|HRG|HSP90AA1|HSPA8|INSM1|IRGM|LATS1|NCLN|PINK1|PTPN11|TICAM1
GO:0043256	LAMB1|LAMB2|LAMB3|LAMB4|MEGF9|NTN4
GO:0043257	LAMB1
GO:0043259	LAMA5|LAMB1|LAMC1
GO:0043260	LAMA5|LAMB2|LAMC1
GO:0043262	CANT1|NUDT9|SLC25A42
GO:0043265	GYS2
GO:0043266	ANK3|DRD2|DRD3|GCK|KCNA5|OR13F1|OR56A1|OR56A4|OR56A5|OR5T1
GO:0043267	ACTN2|ADCYAP1|ATF4|CASQ2|HCRT|HTR2A|NOS1|NOS3|PTK2B|VIP
GO:0043268	ACTN2|ADORA1|ADRA2A|ANK2|DLG1|DRD1|FHL1|KIF5B|STK39
GO:0043269	CLDN10
GO:0043270	CHRM1|LEP|P2RX1|P2RY1|P2RY12
GO:0043271	BEST3|PXK
GO:0043273	DDX3X
GO:0043274	APOC2|ARHGAP6|DGKQ|LMNB1|NEFL|PAFAH1B1|PDPK1|PLA2R1|PRKCZ|PRKN|PTPN11|SELE|SNCA|SRSF3|STXBP1|WAS
GO:0043276	AKT1|BMF|DAPK2|E2F1|IKBKG|MAP3K7|MTOR|PIK3CA|STK11|TFDP1|TSC2
GO:0043277	ADGRB1|ALOX15|AXL|CD36|GAS6|HMGB1|ITGAV|ITGB3|LRP1|MARCO|MEGF10|MERTK|MFGE8|NR1H3|RARA|TGM2|TREM2|TREX1|TXNDC5|TYRO3|TYROBP
GO:0043278	ADA|CNR1|CXCR4|DRD2|DRD3|FADD|FOSB|GNAO1|GOT2|GRIN1|MAP1LC3A|MDM2|MTOR|NPFF|OPRK1|PEA15|PENK|PITX3|PPP1R1B|PPP2R2A|PPP5C|PRKCE|PRKCG|RELA|RGS4|SRR|TAC1|TACR3
GO:0043279	BCHE|DHX15|PDX1|SRSF9|TMED10|UQCRC1
GO:0043280	ACVR1C|ALOX12|APOPT1|ARL6IP5|ARRB1|BAD|BCAP31|BCL10|BCL2L11|BLID|CARD8|CARD9|CASC2|CASP1|CCN1|CCN2|CLEC7A|CTSD|DAPK1|DDX3X|F2R|FIS1|FOXL2|GPER1|GRAMD4|HMGB1|HSF1|HTRA2|MALT1|MAP3K5|MYC|NDUFA13|NKX3-1|NLRP1|NLRP2|NLRP3|NOD1|NODAL|PDCD5|PDCD6|PMAIP1|PPM1F|PYCARD|REST|RHOA|SIRT1|SOX7|SYK|TNF|TNFSF10|WDR35|WNT3A
GO:0043281	BEX3|DELE1|EPHA7|MGMT|NGF|NGFR|NLRP12|SOX2|TP63
GO:0043291	DMXL1|DMXL2|ROGDI
GO:0043292	CDK5R1|GJA1|PPP1R12A|SMTNL1
GO:0043293	APAF1|CASP9
GO:0043295	GSS|GSTM1|GSTM2|GSTM3|GSTM4|GSTP1|LANCL1|MGST1|MMACHC|PTGES|PTGES2
GO:0043296	CCDC85C|CDH1|CLDN19|FBF1|FRMD6|NECTIN1|NECTIN3|PARD3|PARD3B|PKN2|RHOA|SAPCD2|SHROOM1|SHROOM2|SHROOM3|SHROOM4|TJP1
GO:0043297	CLDN19|CTNNA1|FBF1|PKN2|RHOA|RHOC|VCL|WDR1
GO:0043299	HCK
GO:0043303	CBL|CHGA|CPLX2|KIT|LAT|LAT2|MILR1|MRGPRX2|NR4A3|PIK3CD|PIK3CG|PLA2G3|RASGRP1|S100A13
GO:0043304	ADGRE2|C12orf4|FER|FES|LYN|PDPK1|RAC2|STXBP2|UNC13D
GO:0043305	CD300A|CD84|FOXF1|HMOX1|IL13RA2|LGALS9|RABGEF1
GO:0043306	ADORA2B|CRHR1|FCER1G|FGR|GAB2|GATA2|IL13|IL4R|SPHK2|STXBP1|SYK
GO:0043308	CCL3|VAMP2|VAMP7|VAMP8
GO:0043310	CCR2
GO:0043311	F2RL1|STX4
GO:0043312	A1BG|ABCA13|ACAA1|ACLY|ACPP|ACTR10|ACTR1B|ACTR2|ADA2|ADAM10|ADAM8|ADGRE3|ADGRG3|AGA|AGL|AGPAT2|AHSG|ALAD|ALDH3B1|ALDOA|ALDOC|ALOX5|AMPD3|ANO6|ANPEP|ANXA2|ANXA3|AOC1|AP1M1|AP2A2|APAF1|APEH|APRT|ARG1|ARHGAP45|ARHGAP9|ARL8A|ARMC8|ARPC5|ARSA|ARSB|ASAH1|ATAD3B|ATG7|ATP11A|ATP11B|ATP6AP2|ATP6V0A1|ATP6V0C|ATP6V1D|ATP8A1|ATP8B4|AZU1|B2M|B4GALT1|BIN2|BPI|BRI3|BST1|BST2|C3|C3AR1|C5AR1|C6orf120|CAB39|CALML5|CAMP|CAND1|CANT1|CAP1|CAPN1|CAT|CCT2|CCT8|CD14|CD177|CD300A|CD33|CD36|CD44|CD47|CD53|CD55|CD58|CD59|CD63|CD68|CD93|CD97|CDA|CDK13|CEACAM1|CEACAM3|CEACAM6|CEACAM8|CEP290|CFD|CFP|CHI3L1|CHIT1|CHRNB4|CKAP4|CLEC12A|CLEC4C|CLEC4D|CLEC5A|CMTM6|CNN2|COMMD3|COMMD9|COPB1|COTL1|CPNE1|CPNE3|CPPED1|CR1|CRACR2A|CREG1|CRISP3|CRISPLD2|CSNK2B|CST3|CSTB|CTSA|CTSB|CTSC|CTSD|CTSG|CTSH|CTSS|CTSZ|CXCL1|CXCR1|CXCR2|CYB5R3|CYBA|CYBB|CYFIP1|CYSTM1|DBNL|DDOST|DDX3X|DEFA1|DEFA4|DEGS1|DERA|DGAT1|DIAPH1|DNAJC13|DNAJC3|DNAJC5|DNASE1L1|DOCK2|DOK3|DPP7|DSC1|DSG1|DSN1|DSP|DYNC1H1|DYNC1LI1|DYNLL1|DYNLT1|EEF1A1|EEF2|ELANE|ENPP4|EPX|ERP44|FABP5|FAF2|FCAR|FCER1G|FCGR2A|FCGR3B|FCN1|FGL2|FGR|FLG2|FOLR3|FPR1|FPR2|FRK|FRMPD3|FTH1|FTL|FUCA1|FUCA2|GAA|GALNS|GCA|GDI2|GGH|GHDC|GLA|GLB1|GLIPR1|GM2A|GMFG|GNS|GOLGA7|GPI|GPR84|GRN|GSDMD|GSN|GSTP1|GUSB|GYG1|HBB|HEBP2|HEXB|HGSNAT|HK3|HLA-H|HMGB1|HMOX2|HP|HPSE|HRNR|HSP90AA1|HSP90AB1|HSPA1A|HSPA1B|HSPA6|HSPA8|HUWE1|HVCN1|IDH1|IGF2R|ILF2|IMPDH1|IMPDH2|IQGAP1|IQGAP2|IST1|ITGAL|ITGAM|ITGAV|ITGAX|ITGB2|JUP|KCMF1|KCNAB2|KPNB1|KRT1|LAIR1|LAMP1|LAMP2|LAMTOR1|LAMTOR2|LAMTOR3|LCN2|LGALS3|LILRA3|LILRB2|LILRB3|LPCAT1|LRG1|LRMP|LRRC7|LTA4H|LTF|LYZ|MAGT1|MAN2B1|MANBA|MAPK1|MAPK14|MCEMP1|METTL7A|MGAM|MGST1|MIF|MLEC|MME|MMP25|MMP8|MMP9|MMTAG2|MNDA|MOSPD2|MPO|MS4A3|MVP|NAPRT|NBEAL2|NCKAP1L|NCSTN|NDUFC2|NEU1|NFAM1|NFASC|NFKB1|NHLRC3|NIT2|NME2|NPC2|NRAS|OLFM4|OLR1|ORM1|ORM2|ORMDL3|OSCAR|OSTF1|P2RX1|PA2G4|PADI2|PAFAH1B2|PDAP1|PDXK|PECAM1|PFKL|PGAM1|PGLYRP1|PGM1|PGM2|PGRMC1|PIGR|PKM|PKP1|PLAC8|PLAU|PLAUR|PLD1|PLEKHO2|PNP|PPBP|PPIA|PPIE|PRCP|PRDX4|PRDX6|PRG2|PRG3|PRKCD|PRSS2|PRSS3|PRTN3|PSAP|PSEN1|PSMA2|PSMA5|PSMB1|PSMB7|PSMC2|PSMC3|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD6|PSMD7|PTAFR|PTGES2|PTPN6|PTPRB|PTPRC|PTPRJ|PTPRN2|PTX3|PYCARD|PYGB|PYGL|QPCT|QSOX1|RAB10|RAB14|RAB18|RAB24|RAB27A|RAB31|RAB37|RAB3A|RAB3D|RAB44|RAB4B|RAB5B|RAB5C|RAB6A|RAB7A|RAB9B|RAC1|RAP1A|RAP1B|RAP2B|RAP2C|RETN|RHOA|RHOF|RHOG|RNASE2|RNASE3|RNASET2|ROCK1|S100A11|S100A12|S100A7|S100A8|S100A9|S100P|SCAMP1|SDCBP|SELL|SERPINA1|SERPINA3|SERPINB1|SERPINB10|SERPINB12|SERPINB3|SERPINB6|SIGLEC14|SIGLEC5|SIGLEC9|SIRPA|SIRPB1|SLC11A1|SLC15A4|SLC27A2|SLC2A3|SLC2A5|SLC44A2|SLCO4C1|SLPI|SNAP23|SNAP25|SNAP29|SPTAN1|SRP14|STBD1|STK10|STK11IP|STOM|STXBP2|STXBP3|SURF4|SVIP|SYNGR1|TARM1|TBC1D10C|TCIRG1|TCN1|TICAM2|TIMP2|TLR2|TMBIM1|TMC6|TMEM173|TMEM179B|TMEM30A|TMEM63A|TNFAIP6|TNFRSF1B|TOLLIP|TOM1|TRAPPC1|TRPM2|TSPAN14|TTR|TUBB|TUBB4B|TXNDC5|TYROBP|UBR4|UNC13D|VAMP2|VAMP7|VAMP8|VAPA|VAT1|VCL|VCP|VNN1|VPS35L|XRCC5|XRCC6|YPEL5
GO:0043313	PRAM1|SYK
GO:0043314	ABR|BCR
GO:0043315	CD177|ITGAM|ITGB2|PTAFR
GO:0043316	RAB27A
GO:0043318	CEACAM1|FCGR2B
GO:0043320	CORO1A|KLRF2|RAB27A|UNC13D|VAMP2|VAMP7
GO:0043322	HLA-F
GO:0043323	AP1G1|HLA-F|LAMP1
